2017-03-28 17:08:30,117 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:27,198 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@17575427
2017-03-28 17:09:27,198 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:27,198 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9597, timeStamp=20170328170926.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:27,198 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:27,199 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdu0eEF8tR-Yqvwg2
2017-03-28 17:09:29,197 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@27780b2d
2017-03-28 17:09:29,197 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:29,198 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=powerLoss, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9598, timeStamp=20170328170929.0Z, objectId=PowerSupply3]]
2017-03-28 17:09:29,198 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:29,199 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdvTuEF8tR-Yqvwg3
2017-03-28 17:09:29,199 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=powerLoss, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9598, timeStamp=20170328170929.0Z, objectId=PowerSupply3]]
2017-03-28 17:09:29,199 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/PowerSupply3/powerLoss
2017-03-28 17:09:29,200 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/PowerSupply3/powerLoss
2017-03-28 17:09:29,201 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@2a4a73af
2017-03-28 17:09:29,201 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:29,201 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9598, timeStamp=20170328170929.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:29,201 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:29,202 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdvTxEF8tR-Yqvwg4
2017-03-28 17:09:31,199 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@4a8843a4
2017-03-28 17:09:31,199 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:31,200 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=powerLoss, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9599, timeStamp=20170328170931.0Z, objectId=PowerSupply3]]
2017-03-28 17:09:31,200 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:31,201 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdvzAEF8tR-Yqvwg5
2017-03-28 17:09:31,201 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=powerLoss, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9599, timeStamp=20170328170931.0Z, objectId=PowerSupply3]]
2017-03-28 17:09:31,202 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@63d90c9c
2017-03-28 17:09:31,202 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:31,203 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9599, timeStamp=20170328170931.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:31,203 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:31,204 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdvzDEF8tR-Yqvwg6
2017-03-28 17:09:33,201 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@557f857a
2017-03-28 17:09:33,201 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:33,202 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=signalIsLost, severity=Critical, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9600, timeStamp=20170328170933.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:33,202 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:33,203 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdwSSEF8tR-Yqvwg7
2017-03-28 17:09:33,203 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=signalIsLost, severity=Critical, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9600, timeStamp=20170328170933.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:33,203 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/signalIsLost
2017-03-28 17:09:33,205 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/signalIsLost
2017-03-28 17:09:33,205 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@6bccec6d
2017-03-28 17:09:33,205 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:33,205 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9600, timeStamp=20170328170933.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:33,205 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:33,206 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdwSVEF8tR-Yqvwg8
2017-03-28 17:09:36,204 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@300d6c82
2017-03-28 17:09:36,204 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:36,205 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9601, timeStamp=20170328170935.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:36,205 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:36,207 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdxBNEF8tR-Yqvwg9
2017-03-28 17:09:36,207 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9601, timeStamp=20170328170935.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:36,208 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@7fd57f4
2017-03-28 17:09:36,208 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:36,209 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9601, timeStamp=20170328170935.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:36,209 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:36,210 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdxBREF8tR-Yqvwg-
2017-03-28 17:09:38,206 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@73a63bf3
2017-03-28 17:09:38,206 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:38,207 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9602, timeStamp=20170328170937.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:38,207 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:38,209 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdxgfEF8tR-Yqvwg_
2017-03-28 17:09:38,209 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9602, timeStamp=20170328170937.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:38,209 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:09:38,210 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:09:38,210 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@5404a4f8
2017-03-28 17:09:38,210 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:38,211 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9602, timeStamp=20170328170937.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:09:38,211 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:09:38,212 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdxgjEF8tR-YqvwhA
2017-03-28 17:09:40,208 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@74678ae8
2017-03-28 17:09:40,208 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:09:40,209 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9603, timeStamp=20170328170939.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:40,209 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:09:40,212 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdx_yEF8tR-YqvwhB
2017-03-28 17:09:40,212 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9603, timeStamp=20170328170939.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:09:40,213 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@264dcf16
2017-03-28 17:09:40,213 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:09:40,214 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9603, timeStamp=20170328170939.0Z, objectId=LP-MWPS-ifIndex1]
